0.304000,3.910209,4.201029
0.305000,3.923071,4.213352
0.306000,3.935934,4.225666
0.307000,3.948796,4.237969
0.308000,3.961659,4.250263
0.309000,3.974521,4.262547
0.310000,3.987384,4.274821
0.311000,4.000247,4.287085
0.312000,4.013109,4.299340
0.313000,4.025972,4.311584
0.314000,4.038834,4.323819
0.315000,4.051697,4.336044
0.316000,4.064559,4.348260
0.317000,4.077422,4.360465
0.318000,4.090284,4.372661
0.319000,4.103147,4.384846
0.320000,4.116009,4.397022
0.321000,4.128872,4.409189
0.322000,4.141734,4.421345
0.323000,4.154597,4.433492
0.324000,4.167459,4.445628
0.325000,4.180322,4.457755
0.326000,4.193184,4.469872
0.327000,4.206047,4.481980
0.328000,4.218909,4.494077
0.329000,4.231772,4.506165
0.330000,4.244635,4.518243
0.331000,4.257497,4.530311
0.332000,4.270360,4.542369
0.333000,4.283222,4.554418
0.334000,4.296085,4.566456
0.335000,4.308947,4.578485
0.336000,4.321810,4.590504
0.337000,4.334672,4.602513
0.338000,4.347535,4.614513
0.339000,4.360397,4.626502
0.340000,4.373260,4.638482
0.341000,4.386122,4.650452
0.342000,4.398985,4.662412
0.343000,4.411847,4.674363
0.344000,4.424710,4.686303
0.345000,4.437572,4.698234
0.346000,4.450435,4.710155
0.347000,4.463298,4.722066
0.348000,4.476160,4.733968
0.349000,4.489023,4.745859
0.350000,4.501885,4.757741
0.351000,4.514748,4.769613
0.352000,4.527610,4.781475
0.353000,4.540473,4.793327
0.354000,4.553335,4.805169
0.355000,4.566198,4.817002
0.356000,4.579060,4.828825
0.357000,4.591923,4.840638
0.358000,4.604785,4.852441
0.359000,4.617648,4.864235
0.360000,4.630510,4.876018
0.361000,4.643373,4.887792
0.362000,4.656235,4.899556
0.363000,4.669098,4.911310
0.364000,4.681961,4.923054
0.365000,4.694823,4.934789
0.366000,4.707686,4.946514
0.367000,4.720548,4.958229
0.368000,4.733411,4.969934
0.369000,4.746273,4.981629
0.370000,4.759136,4.993315
0.371000,4.771998,5.004990
0.372000,4.784861,5.016656
